ts,open,high,low,close,volume
2016-05-13 00:00:00,455.20,456.82,452.04,455.91,2822.65051924
2016-05-14 00:00:00,456.42,457.25,453.51,455.57,1377.71832273
2016-05-15 00:00:00,456.30,458.08,454.72,457.56,1612.71056651
2016-05-16 00:00:00,457.56,458.00,451.11,454.00,3248.19201842
2016-05-17 00:00:00,454.00,456.09,452.00,453.08,3430.47946611
2016-05-18 00:00:00,452.96,455.68,452.00,452.92,2608.23175369
2016-05-19 00:00:00,452.47,453.85,435.03,436.30,5961.11508580
2016-05-20 00:00:00,436.30,444.41,435.06,442.72,3448.22731015
2016-05-21 00:00:00,442.84,443.98,435.28,443.31,1916.43483232
2016-05-22 00:00:00,442.72,443.47,435.00,438.80,2350.68206329
2016-05-23 00:00:00,438.72,442.99,436.40,442.99,2625.60063214
2016-05-24 00:00:00,442.63,446.37,441.00,443.97,3072.77859999
2016-05-25 00:00:00,445.31,449.60,444.26,448.70,3663.31591095
2016-05-26 00:00:00,448.27,452.98,446.80,452.07,3768.49837209
2016-05-27 00:00:00,452.07,478.16,452.07,472.05,12234.20331935
2016-05-28 00:00:00,470.58,529.08,468.00,519.41,12568.03112362
2016-05-29 00:00:00,522.13,540.00,485.00,517.84,8215.67477949
2016-05-30 00:00:00,517.60,535.00,510.01,527.64,6074.77470614
2016-05-31 00:00:00,527.64,548.50,515.00,531.84,12071.18195862
2016-06-01 00:00:00,532.37,542.87,525.49,536.95,5456.94265700
2016-06-02 00:00:00,536.95,540.00,529.13,538.00,3939.35132757
2016-06-03 00:00:00,538.00,578.37,535.74,569.94,8801.77463470
2016-06-04 00:00:00,569.93,588.71,558.54,573.80,6216.62719310
2016-06-05 00:00:00,573.50,582.00,566.00,573.91,5415.93469447
2016-06-06 00:00:00,573.80,586.02,573.80,584.50,4465.51612085
2016-06-07 00:00:00,584.12,594.44,563.00,577.54,6705.91830357
2016-06-08 00:00:00,577.48,584.25,571.86,583.03,3259.15110512
2016-06-09 00:00:00,583.01,583.10,572.97,575.01,3770.71826180
2016-06-10 00:00:00,576.06,580.00,572.00,578.01,3458.56492292
2016-06-11 00:00:00,576.53,611.00,575.93,610.00,4000.07125397
2016-06-12 00:00:00,610.00,683.02,603.21,672.13,14138.30680118
2016-06-13 00:00:00,668.73,725.00,655.02,704.49,17280.60397099
2016-06-14 00:00:00,703.81,704.50,655.00,685.25,10633.44050212
2016-06-15 00:00:00,685.25,695.77,672.12,695.00,5783.92382786
2016-06-16 00:00:00,695.00,773.07,689.80,766.62,17946.82684698
2016-06-17 00:00:00,767.37,778.70,706.37,745.22,14687.27083679
2016-06-18 00:00:00,745.00,778.85,723.02,754.83,5903.47180558
2016-06-19 00:00:00,753.47,764.93,740.11,761.44,2617.27920864
2016-06-20 00:00:00,759.12,763.99,723.40,730.85,7975.97107838
2016-06-21 00:00:00,725.00,728.18,625.00,667.54,33056.28964434
2016-06-22 00:00:00,665.36,677.63,588.03,601.30,16456.40877924
2016-06-23 00:00:00,600.51,632.67,540.17,624.91,24329.07931933
2016-06-24 00:00:00,622.59,683.88,620.82,661.71,16163.80160250
2016-06-25 00:00:00,660.76,684.45,639.40,659.86,6576.67165429
2016-06-26 00:00:00,658.80,662.90,608.64,630.16,5838.14897450
2016-06-27 00:00:00,630.16,658.00,618.03,657.50,8668.59311399
2016-06-28 00:00:00,657.49,665.51,635.50,646.08,5478.35678011
2016-06-29 00:00:00,644.33,645.00,621.09,634.11,9132.47818623
2016-06-30 00:00:00,635.91,671.22,628.06,667.95,7479.78991538
2016-07-01 00:00:00,666.33,684.10,659.71,674.86,6432.91962120
2016-07-02 00:00:00,674.55,704.93,672.74,702.48,5506.04313621
2016-07-03 00:00:00,702.48,704.99,646.29,658.27,7320.31995024
2016-07-04 00:00:00,659.77,682.35,640.10,680.35,4290.13225288
2016-07-05 00:00:00,678.74,682.36,661.57,668.94,3112.72712190
